SMILES,method_id,pred_A_wavelength,pred_A_delta_h,pred_A_pss,pred_A_log_k,synthetic_accessibility,pred_B_wavelength,pred_B_log_eps,potts_guy_log_kp,molecular_weight,log_p,uncertainty_AD,novelty,dist_to_DA,dist_to_DB,pass_group_A,pass_group_B,pass_ad,pass_constraints
CCCCC(CC)COC(=O)c1ccccc1C(=O)c1ccccc1,B0_baseline,360.2,82.9,76.0,-5.06,2.37,347.6,4.12,-1.01,338.4,5.29,0.384,True,0.473,0.295,True,False,True,False
COC(=O)C1=CC2C=C(O)C1C2C#N,B0_baseline,315.01,70.57,75.3,-4.0,5.27,294.91,2.77,-3.21,191.2,0.93,0.699,True,0.659,0.739,False,False,False,False
Oc1ccc(N=Nc2cccc(-c3cc(N=Nc4ccccc4)ccc3O)c2)c(C2=C(c3ccccc3)C3C=CC2C3)c1,B0_baseline,415.92,65.96,78.0,-4.26,4.62,353.29,4.32,1.49,560.7,10.71,0.641,True,0.569,0.714,False,False,True,False
O=C(c1ccccc1)C(C(=O)c1ccccc1)c1ccccc1N=Nc1ccc(O)cc1,B0_baseline,384.94,50.85,78.3,-5.19,2.45,352.72,4.16,-0.54,420.5,6.66,0.608,True,0.514,0.703,True,False,True,False
Oc1cnc(N=Nc2ccccn2)cc1C1C2C=CC1C=C2,B0_baseline,409.02,50.48,74.5,-4.29,4.42,340.65,4.01,-1.59,290.3,4.05,0.75,True,0.745,0.754,True,False,False,False
N#Cc1csc(C2=CC3CC2C=N3)c1,B0_baseline,272.38,71.27,75.0,-4.0,5.48,303.76,3.82,-2.16,200.3,2.48,0.739,True,0.692,0.786,False,False,False,False
CC1=C(c2cccc(C(=O)CC(=O)c3ccccc3)c2)C2C=C(C34C5C(C#N)C3C3(C#N)C5C34)C1C2,B0_baseline,396.28,66.7,78.3,-4.08,5.91,357.56,3.98,-1.55,468.6,5.65,0.741,True,0.676,0.807,False,False,False,False
N#CC1=CC2CC1C=C2c1cccc(C2=CC3C=CC2C3(Cl)C#N)c1,B0_baseline,304.12,70.53,75.4,-4.0,6.21,327.09,4.01,-1.33,342.8,4.87,0.66,True,0.556,0.764,False,False,True,False
N#CC1=C(S#N)C2C=CC1C2S(=O)(=O)O,B0_baseline,352.89,91.53,77.0,-4.0,5.75,344.91,3.03,-3.43,242.3,1.05,0.787,True,0.762,0.812,False,False,False,False
OCCC1=C(c2ccccc2)C2C=CC1C2,B0_baseline,331.82,69.9,75.0,-4.0,4.2,328.72,3.99,-1.84,212.3,3.03,0.603,True,0.472,0.733,True,False,True,False
N#CC1=C(S#N)C2C=CC1C2C1(C#N)C2C3C1C1(C#N)C2C31c1ccsc1C1=CC2C=CC1C2,B0_baseline,407.46,61.27,74.1,-4.0,7.6,365.32,4.13,-1.66,474.6,5.54,0.759,True,0.681,0.838,False,False,False,False
COC(=O)C1=CC2CC1(C1=CC3CC1C(C#N)=C3C#N)C=C2C12CC3(OC(=O)c4ncccc4O)C4C(C41)C32,B0_baseline,409.57,65.36,78.1,-4.0,7.03,341.81,3.9,-3.34,517.5,3.54,0.784,True,0.774,0.794,False,False,False,False
Oc1ccc(N=Nc2ccccc2)c(C23C=CC(C45C=CC(C=C4)C5)(C2)C(c2cc(C45C6CC7C6C4C75)cs2)=C3)c1,B0_baseline,376.07,67.68,74.0,-4.26,6.89,350.63,4.18,0.36,550.7,9.05,0.773,True,0.72,0.827,False,False,False,False
CCc1cc(OO)c(C(=O)O)c(C23C(C#N)C4C2C2C3C42C#N)c1,B0_baseline,402.74,72.86,79.2,-4.01,5.3,342.27,3.85,-3.1,322.3,2.21,0.794,True,0.781,0.807,False,False,False,False
CC1=CC2(CSOC34C5C6CC(C78C=CC(C7)C(C#N)=C8)(C63)C54)CC1C=C2C1=CC2CC1C=C2c1cccs1,B0_baseline,348.07,73.43,75.5,-4.06,7.89,360.77,4.23,-0.4,545.8,7.93,0.762,True,0.716,0.809,False,False,False,False
O=C(O)c1cccnc1O,B0_baseline,327.49,80.91,75.8,-5.35,2.29,297.14,3.54,-3.2,139.1,0.49,0.616,True,0.714,0.519,True,False,True,False
COOc1cc(Cl)cc(C23C4C5C(C#N)C4C2(C#N)C53)c1C(=O)O,B0_baseline,395.92,69.71,75.0,-4.0,5.41,355.29,3.52,-3.1,342.7,2.39,0.791,True,0.803,0.78,False,False,False,False
COC(=O)c1cc(N=Nc2ccccc2)ccc1OC1=CC2CC1C(C#N)=C2C#N,B0_baseline,401.13,47.79,74.2,-4.21,4.6,355.47,3.83,-1.47,396.4,5.14,0.654,True,0.607,0.7,False,False,True,False
CN(C)c1ccc(N=Nc2ccccc2C2C3N=CC2(C2=C(C#N)C4C=CC2C4)C(S#N)=C3S#N)cc1,B0_baseline,424.17,65.23,74.3,-4.28,6.44,353.44,4.04,-0.65,521.7,7.37,0.709,True,0.643,0.775,False,False,True,False
O=C(O)/C=C/c1cnccc1C1C2C=CC1(C(=O)c1ccccc1)C=C2Cl,B0_baseline,363.55,68.95,76.4,-4.06,4.85,361.94,4.11,-1.84,377.8,4.45,0.771,True,0.775,0.768,False,False,False,False
CCCSC(CC)COC(=O)c1ccccc1C(=O)c1ccccc1,B0_baseline,369.64,82.9,75.9,-4.97,2.72,346.73,4.0,-1.33,356.5,5.0,0.629,True,0.692,0.566,True,False,True,False
O=C(c1ccccc1)c1ccc(-c2ccsc2C2=CC3C=CC2C3)cc1,B0_baseline,345.92,62.24,76.5,-4.02,4.09,346.65,4.25,-0.44,354.5,6.24,0.661,True,0.615,0.706,True,False,True,False
O=C(c1ccccc1)c1cccc(-c2cccc(N=Nc3ccccc3)c2)c1,B0_baseline,345.9,45.56,78.7,-5.15,2.05,355.07,4.21,0.06,362.4,7.0,0.594,True,0.556,0.632,True,False,True,False
N#CC12C3C4C(C31)C(C#N)(C1C3C5C6C5C1(OC(=O)c1ncc(Cl)cc1O)C63)C42,B0_baseline,418.23,72.47,74.8,-4.06,6.19,364.23,3.76,-3.57,403.8,2.24,0.829,True,0.833,0.824,False,False,False,False
FC(F)(F)C1=C(c2cccs2)C2C=CC1(C13C4CC5C4C1C53)C2,B0_baseline,333.18,70.81,75.1,-4.0,6.05,347.63,4.11,-1.07,332.4,5.15,0.672,True,0.589,0.755,False,False,True,False
NOC(=O)c1cc(N=Nc2ccccc2)ccc1O,B0_baseline,385.06,50.58,76.3,-5.21,2.48,352.85,3.88,-2.25,257.2,2.84,0.586,True,0.523,0.649,True,False,True,False
COC(=O)C1=CC2CC1C(O)=C2c1cccc(C(=O)C(C(=O)c2ccccc2)C23C=CC(C=C2c2cccs2)C3)c1,B0_baseline,393.52,50.86,79.5,-4.09,5.88,352.76,4.04,-1.07,560.7,7.11,0.7,True,0.636,0.763,False,False,True,False
COc1ccc(C23C=C(C)C(C=N2)C3c2ccsc2)cc1,B0_baseline,365.95,65.8,75.0,-4.0,4.81,338.06,4.2,-1.38,295.4,4.4,0.728,True,0.719,0.738,False,False,False,False
N#CC1(c2cc(O)ccc2N=Nc2ccccc2)C2C3(c4ccccc4/C=C/C(=O)O)C1C1(c4cccc(O)c4C(=O)O)C3C21C#N,B0_baseline,413.72,50.68,74.4,-4.29,5.25,344.95,4.04,-1.97,620.6,6.36,0.735,True,0.69,0.779,False,False,False,False
CC1=CC2(CSOC34C5C6CC(C78C=CC(C7)C(C#N)=C8)(C63)C54)C=CC1C2C,B0_baseline,311.62,105.12,75.7,-4.0,7.7,355.52,4.24,-1.46,387.5,5.08,0.81,True,0.75,0.87,False,False,False,False
O=C(c1cccc(-c2cc(N=Nc3ccccc3)ccc2O)c1)c1ccccc1-c1cccc(N=Nc2ccccc2)c1,B0_baseline,403.06,52.28,78.3,-5.27,2.76,353.99,4.11,1.55,558.6,10.79,0.662,True,0.638,0.685,True,False,True,False
COC(=O)C1=CC2CC1(c1ccc(N(C)C)cc1)C=C2c1cc(C23C(C#N)C4C2C2C3C42C#N)ccc1OC,B0_baseline,430.28,66.8,73.9,-4.0,6.2,351.74,4.2,-2.56,515.6,4.62,0.732,True,0.721,0.744,False,True,False,False
SSOC12C3C4CC3C1C42,B0_baseline,302.77,70.4,75.3,-4.0,5.95,307.1,3.33,-2.5,172.3,1.76,0.882,True,0.867,0.898,False,False,False,False
O=S(=O)(O)C12C3SC4C3C1(c1cccc(C3=CC5C=CC3C5)c1)C42,B0_baseline,327.6,77.23,75.4,-4.0,6.26,359.34,3.94,-2.82,356.5,2.9,0.723,True,0.6,0.846,False,False,True,False
CC1=CC2CC1C(C1C3C=CC1C(S#N)=C3C#N)=C2c1cnc(-c2cc(N(C)C)ccc2N=Nc2ccccc2)s1,B0_baseline,391.81,65.05,74.2,-4.26,6.22,389.01,4.37,0.24,572.8,9.06,0.751,True,0.729,0.773,False,False,False,False
N#CC1C2C3C4C2C1(C1(c2ccccc2N=Nc2ccc(O)cc2)C2C=CC1C=C2)C34C#N,B0_baseline,413.28,53.8,73.7,-4.25,6.15,353.68,3.94,-1.36,428.5,5.57,0.749,True,0.692,0.805,False,False,False,False
CCc1ccccc1N=Nc1cccc(C2=CC3CC2C(C#N)=C3C#N)c1C1=C(C)C2C=CC1C2,B0_baseline,374.0,49.14,74.8,-4.21,5.8,331.13,3.73,0.22,454.6,8.02,0.716,True,0.646,0.785,False,False,True,False
COc1ccc(-c2ccc(N=Nc3ccc(N(C)O)cc3)c(C3C4C=CC3(C3=C(C#N)C5C=CC3C5)C(S#N)=C4S#N)c2)cc1,B0_baseline,426.56,65.1,74.6,-4.26,6.39,350.32,4.3,0.23,628.8,9.54,0.71,True,0.654,0.766,False,False,False,False
O=C(c1ccccc1)c1ccccc1-c1cc(O)ccc1N=Nc1ccccn1,B0_baseline,382.81,50.15,79.5,-5.38,2.46,352.41,4.23,-0.68,379.4,6.1,0.656,True,0.64,0.673,True,False,True,False
CC1=CC2(CSOC34C5C6CC(C78C=CC(C7)C(C#N)=[SH]8)(C63)C54)C=CC1O2,B0_baseline,355.3,57.78,76.0,-4.0,4.0,339.22,4.34,-2.68,395.5,3.43,0.827,True,0.782,0.871,True,True,False,False
Cc1ccccc1C1=CC2C=CC1C2,B0_baseline,274.7,77.63,75.0,-4.0,4.25,261.23,3.95,-1.27,182.3,3.58,0.567,True,0.548,0.586,False,False,True,False
O=C(c1ccccc1)c1ccc(C23NC4C5C(C42)C53)nc1,B0_baseline,353.65,61.21,72.9,-4.03,4.32,341.78,4.12,-2.96,274.3,1.99,0.704,True,0.727,0.681,True,True,False,False
CC1=CC2C=C(C(C(Cl)OC34C5C6CC5C3(C(F)(F)F)C64)C34C=CC(C=C3)C4)C1C2,B0_baseline,271.08,74.26,73.0,-4.0,7.56,336.68,4.31,-1.06,432.9,6.04,0.837,True,0.808,0.865,False,False,False,False
CCOC12C=CC(C1)C(C1C3C=C(c4ccccc4)C1C(C#N)=C3S#N)=C2c1sccc1C(C)(C)CCC1=CC2C=CC1C2,B0_baseline,390.2,58.9,75.1,-4.0,7.07,353.3,4.19,0.65,614.9,10.01,0.795,True,0.767,0.822,False,False,False,False
O=C(O)c1nccc(F)c1O,B0_baseline,327.51,75.79,77.7,-5.21,2.43,292.74,3.64,-3.21,157.1,0.62,0.722,True,0.767,0.677,True,False,False,False
CN(C)c1cc(N=Nc2ccccc2)ccc1O,B0_baseline,374.67,49.08,73.5,-5.24,2.42,343.93,3.94,-1.42,241.3,3.87,0.576,True,0.469,0.683,True,False,True,False
Oc1cnc(N=Nc2ccccn2)c(C23CC4C5C(C42)C53)c1,B0_baseline,395.89,53.76,74.6,-4.31,4.96,336.68,4.0,-2.08,290.3,3.36,0.763,True,0.746,0.78,False,False,False,False
O=C(O)c1ccc(Cl)cc1OOO,B0_baseline,356.84,70.46,78.0,-5.09,2.46,327.0,3.59,-2.65,204.6,1.82,0.682,True,0.698,0.667,True,False,False,False
CN(C)c1ccc(C2(C#N)C3C4C5C3C5(C#N)C42)cn1,B0_baseline,376.61,68.93,76.2,-4.03,5.18,342.28,3.93,-3.2,262.3,1.55,0.789,True,0.794,0.784,False,False,False,False
N#CC1=C(C#N)C2(c3ccccc3C(=O)C34C5C(O)C6C5C3C64)C=NC1C2,B0_baseline,403.59,67.46,75.5,-4.0,6.28,348.95,3.8,-3.58,353.4,1.79,0.788,True,0.768,0.808,False,False,False,False
COC(=O)C1=CC2CC1C=C2C12CC3(OC(=O)c4ncccc4O)C4C1C4C32C,B0_baseline,387.34,78.1,75.4,-4.0,6.08,354.9,3.78,-3.21,391.4,2.64,0.728,True,0.703,0.753,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)cc1SC1=CC2C=CC1C2,B0_baseline,388.7,52.76,74.0,-4.2,4.7,353.94,4.17,-0.31,347.5,6.35,0.709,True,0.646,0.772,False,False,True,False
CC(C)(C)C1C2C=CC1(C13C=CC(C=C1)C3)C(c1cc(C34C5CC6C5C3C64)cs1)=C2,B0_baseline,296.71,100.1,75.0,-4.0,7.13,333.03,4.22,-0.32,410.6,6.88,0.847,True,0.857,0.837,False,False,False,False
CCC1=C(c2ccc(C34C5CC6C5C3C64c3cccc(/C=C/C(=O)O)c3)cc2)C2C=CC1C2,B0_baseline,363.63,78.66,75.4,-4.0,5.73,353.95,4.22,-0.91,432.6,6.24,0.675,True,0.615,0.735,False,False,True,False
CC1=CC2(CSOC34C5C6CC(C78C=CC(C7)C(C#N)=C8C(=O)c7ccccc7)(C63)C54)C=CC1C2,B0_baseline,363.76,62.74,75.7,-4.0,7.08,354.47,4.11,-1.29,477.6,6.09,0.767,True,0.728,0.805,False,False,False,False
CCC(COC(=O)c1ccccc1C(=O)c1ccccc1)SCNC,B0_baseline,392.9,83.25,73.4,-5.05,2.97,348.49,4.06,-2.21,357.5,3.76,0.652,True,0.712,0.593,True,False,True,False
CN(C)c1ccc(N=Nc2cccc(C3=C(Cl)C4C=CC3(C(=O)c3ccccc3)C4)c2)cc1,B0_baseline,426.15,48.42,74.1,-4.23,4.52,361.77,4.31,-0.09,454.0,7.58,0.648,True,0.618,0.678,False,False,True,False
C1=CC2C=CC1C2,B0_baseline,277.59,87.15,75.0,-4.0,4.7,271.19,3.57,-2.02,92.1,1.75,0.8,True,0.708,0.892,False,False,False,False
C1=CC2CC1C(c1cc(C34C5CC6C5C3C64)cs1)=C2C12CC3C4C(C31)C42,B0_baseline,317.41,78.12,75.0,-4.0,6.94,350.96,3.89,-1.32,354.5,4.98,0.806,True,0.762,0.85,False,False,False,False
CC(C)(C)c1ccsc1C1=C(C2C3N=C(c4ccccc4)C2C(C#N)=C3S#N)C2C=CC1C2,B0_baseline,390.49,66.12,75.2,-4.0,6.06,353.6,4.24,-0.5,467.7,7.11,0.722,True,0.646,0.797,False,False,True,False
COc1ccc(-c2cccc(C34C5C(C#N)C3C3(C#N)C5C34)c2/C=C/C(=O)O)cc1,B0_baseline,401.69,69.5,73.6,-4.02,4.71,367.61,4.3,-2.36,394.4,3.87,0.725,True,0.729,0.721,False,False,False,False
N#CC1=C(C#N)C2CC1C=C2c1cccc(C(=O)CC(=O)c2ccccc2)c1,B0_baseline,372.01,56.98,74.9,-4.0,4.25,343.71,4.11,-1.71,364.4,4.52,0.7,True,0.635,0.766,True,False,True,False
FC(F)(F)C12C3CC1C1C3C12OC(S)Cl,B0_baseline,300.61,64.56,75.3,-4.0,5.68,314.31,3.73,-2.38,256.7,2.65,0.843,True,0.844,0.841,False,False,False,False
Oc1ccc(N=Nc2cccc(C(F)(F)F)n2)cc1,B0_baseline,369.87,52.2,76.6,-5.28,2.61,342.06,3.86,-1.33,267.2,4.22,0.657,True,0.548,0.765,True,False,True,False
O=C(O)c1ccc(-c2ccc(N=Nc3ccc(O)cc3)cc2C2=CC3CC2C=C3c2cccc(C(F)(F)F)c2)cc1O,B0_baseline,388.88,47.43,78.2,-4.24,4.6,349.84,4.09,0.23,568.6,9.01,0.697,True,0.687,0.708,False,False,False,False
CCCCC(COC(=O)OC(=O)c1ccccc1O)C(C)C12C=CC(C=[SH]1)C2,B0_baseline,388.47,68.61,74.8,-4.0,5.43,315.03,4.02,-1.81,404.5,4.72,0.636,True,0.69,0.582,False,False,True,False
COC(=O)C1=CC2(C34C5C6CC(C63O)C54C(=O)OC)C=CC1C2,B0_baseline,390.09,96.54,75.0,-4.0,6.21,325.9,3.16,-4.03,314.3,0.83,0.745,True,0.673,0.817,False,False,False,False
COC(=O)c1ccc(C2=CC3CC2C(C#N)=C3C#N)cc1C(=O)C(C(=O)c1ccccc1)c1cccc(C(=O)CC(=O)c2ccccc2)c1,B0_baseline,392.19,86.38,75.2,-4.0,4.88,340.52,3.86,-1.55,644.7,7.16,0.749,True,0.737,0.761,False,False,False,False
C1=CC2CC1C=[SH]2,B0_baseline,281.06,86.52,75.0,-4.0,7.16,267.09,3.51,-2.52,112.2,1.21,0.846,True,0.781,0.911,False,False,False,False
COC(=O)C1=CC2C=C(c3cc(C45C6CC7C6C4C75)cs3)C1C2,B0_baseline,297.1,76.56,75.0,-4.0,6.26,351.32,4.05,-2.08,322.4,3.64,0.732,True,0.667,0.797,False,False,False,False
N#CC1C2C3C1C1(C#N)C2C31C#N,B0_baseline,288.36,75.97,75.3,-4.0,6.17,258.2,2.12,-3.25,167.2,0.67,0.883,True,0.868,0.899,False,False,False,False
O=C(OCCl)C12C3CC4C3C1C42,B0_baseline,297.62,71.46,74.5,-4.01,5.2,311.6,2.72,-2.95,184.6,1.24,0.819,True,0.804,0.833,False,False,False,False
N#CC1=C(C#N)C2(c3ccccc3C(=O)C34C5CC6C5C3C64)C=NC1C2,B0_baseline,368.21,68.55,74.0,-4.01,6.13,346.53,3.91,-2.76,337.4,2.82,0.794,True,0.775,0.813,False,False,False,False
N#CC1C2C3C4(C#N)C2C4(C#N)C13/C(=C\c1ccccc1)C(=O)O,B0_baseline,367.56,71.79,75.1,-4.0,5.22,349.51,3.8,-3.05,313.3,2.2,0.769,True,0.797,0.741,False,False,False,False
CSc1ccc(C(=O)O)c(O)c1,B0_baseline,338.9,70.46,77.0,-4.99,2.03,306.09,3.69,-2.54,184.2,1.81,0.605,True,0.643,0.567,True,False,True,False
COc1ccc(OC(=O)c2ccccc2OC2=CC3CC2(C2=C(C#N)C4C=CC2C4)C(C#N)=C3S#N)cc1S(=O)(=O)O,B0_baseline,421.75,70.71,75.6,-4.06,5.93,345.69,4.26,-2.48,599.6,5.46,0.744,True,0.709,0.778,False,False,False,False
O=C(CC(=O)c1cccc(-c2ccccc2C2=CC3C=CC2C3)c1)c1ccccc1,B0_baseline,348.31,61.39,75.0,-4.0,3.99,343.36,4.3,-0.54,390.5,6.4,0.667,True,0.593,0.741,True,False,True,False
O=C(c1ccccc1O)c1ccccc1-c1cc(O)ccc1N=Nc1ccccn1,B0_baseline,382.14,50.15,78.9,-5.39,2.59,352.18,4.3,-0.99,395.4,5.81,0.66,True,0.64,0.681,True,False,True,False
N#CC1=C(S#N)C2C=C(c3ccccc3)C1C2C1=C(c2cccs2)C2(F)C=CC1C2,B0_baseline,385.47,79.5,75.2,-4.0,6.08,356.36,4.33,-0.52,428.6,6.75,0.709,True,0.676,0.743,False,False,False,False
Oc1ccc(N=Nc2cccc(C3=C(F)C4CC3C=C4c3ccccc3)c2)cc1,B0_baseline,390.42,52.08,77.5,-4.2,4.34,356.56,4.1,0.09,382.4,7.22,0.672,True,0.591,0.754,True,False,True,False
N#CC1=C(S#N)C2C=CC1C2C1(C#N)C2C3C4C(C42C#N)C31c1cc(O)ccc1N=Nc1ccccc1,B0_baseline,422.0,61.37,73.4,-4.31,6.59,356.99,4.13,-1.48,498.6,6.01,0.746,True,0.677,0.815,False,False,False,False
CN(C)C12C3C(c4cc(O)ccc4N=Nc4ccccc4)C4C3C1C42C(=O)c1ccccc1C12C3C4CC3C1C42,B0_baseline,422.09,51.42,74.4,-4.23,5.58,359.74,4.01,-1.4,525.7,6.34,0.747,True,0.687,0.808,False,False,False,False
COC(=O)C12C3C1C1(O)C2CC31c1ccsc1,B0_baseline,361.8,58.28,76.5,-4.0,5.07,332.56,4.01,-3.38,248.3,1.17,0.768,True,0.754,0.783,False,False,False,False
COC(=O)C1=CC2C=CC1C2,B0_baseline,253.32,102.39,75.0,-4.0,4.69,269.36,2.86,-2.7,150.2,1.29,0.369,False,0.0,0.738,False,False,True,False
COC(=O)C1=CC2C=CC1C2C#N,B0_baseline,257.41,76.83,75.0,-4.0,5.09,273.3,2.73,-3.03,175.2,1.04,0.676,True,0.619,0.733,False,False,True,False
CCC1=CC2C(S#N)=C(C#N)C1C2C1=C(c2cc(OC)cs2)C2CC1C=C2C#N,B0_baseline,401.75,68.46,75.5,-4.0,6.56,345.69,4.08,-1.12,417.6,5.81,0.773,True,0.74,0.805,False,False,False,False
CC1=CC2(CSOC34C5C6CC(C78C=CC(C7)C(C#N)=C8)(C63)C54)C=CC1C2C(F)(F)F,B0_baseline,311.5,98.49,81.8,-4.01,7.68,360.04,4.26,-1.4,441.5,5.62,0.819,True,0.764,0.875,False,False,False,False
CN(C)c1ccc(N=Nc2cccc(-c3ccc(C(=O)CC(=O)c4ccnc(C5=CC6CC5C(C#N)=C6C#N)c4)cc3)c2)cc1,B0_baseline,416.37,45.74,71.1,-4.31,4.76,343.56,3.97,-0.57,588.7,8.06,0.701,True,0.689,0.713,False,False,False,False
COc1ccc(OC(=O)c2ccccc2OC2=CC3CC2(C2=C(C#N)C4C=CC2C4)C(C#N)=C3S#N)c(C23C4CC2C2C4C23)c1,B0_baseline,412.79,70.58,75.2,-4.06,6.75,331.05,4.29,-1.47,609.7,6.98,0.746,True,0.711,0.782,False,False,False,False
O=C(O)/C(O)=C/c1ccccc1,B0_baseline,330.41,97.88,77.0,-5.13,1.97,308.73,3.84,-2.52,164.2,1.67,0.652,True,0.727,0.577,True,False,True,False
CSOC12C3C4CC3C1C42,B0_baseline,300.3,76.23,75.3,-4.0,5.6,301.68,3.26,-2.54,154.2,1.55,0.858,True,0.837,0.879,False,False,False,False
O=C(O)/C=C/c1ccccc1C1(c2ccccc2)C2C=CC1(C(=O)c1ccccc1)C=C2Cl,B0_baseline,361.95,61.93,79.1,-4.04,4.64,357.86,4.12,-1.02,452.9,6.26,0.752,True,0.746,0.758,False,False,False,False
N#CC1=C(C#N)C2(c3cccc(N=Nc4ccccc4)c3-c3ccc(/C=C/C(=O)O)cc3)C=CC1C2,B0_baseline,408.22,47.75,78.1,-4.27,4.7,361.55,4.32,-0.56,468.5,7.04,0.739,True,0.725,0.754,False,False,False,False
N#CC1=C(c2cccc(-c3cccc(C(=O)O)c3O)c2)C2C=CC1O2,B0_baseline,384.9,62.02,77.2,-4.04,4.26,339.74,3.98,-2.33,331.3,3.37,0.704,True,0.672,0.735,True,False,False,False
N#CC1C2C=CC1C(c1ccccc1)=C2,B0_baseline,280.51,67.32,75.0,-4.0,4.55,308.56,3.88,-1.73,193.2,3.03,0.707,True,0.69,0.724,False,False,False,False
CCCCC(CC)COC(=O)OC(=O)c1ccc(C23C4C(C#N)C2C2(C#N)C4C23)cc1O,B0_baseline,411.78,70.97,74.2,-4.0,5.13,334.52,4.05,-2.29,434.5,4.31,0.612,True,0.65,0.574,False,False,True,False
O=C(O)c1ccccc1O,B0_baseline,326.16,80.91,77.2,-5.13,1.43,292.6,3.66,-2.77,138.1,1.09,0.324,False,0.649,0.0,True,False,True,False
CCC(COC(=O)c1ccccc1C(=O)c1ccccc1)SC(NC)c1ccccc1C(=O)c1ccccc1,B0_baseline,392.91,86.54,76.0,-4.97,3.41,345.75,4.07,-1.2,537.7,6.74,0.679,True,0.731,0.627,True,False,True,False
CCCCC(CC)COC(=O)OC(=O)c1cccc(-c2ccsc2)c1O,B0_baseline,392.96,59.55,74.1,-5.0,3.08,363.68,4.26,-1.0,376.5,5.63,0.561,True,0.614,0.508,True,False,True,False
N#CC12C3C4C(C31)C(C#N)(N1C3C5C6C5C1C63)C42,B0_baseline,317.71,74.97,75.3,-4.0,6.45,335.08,2.78,-3.8,233.3,0.45,0.892,True,0.887,0.898,False,False,False,False
N#CC12C3C(S#N)C1C1(C#N)C3C21,B0_baseline,305.97,70.18,74.4,-4.0,6.45,293.29,2.83,-3.06,187.2,1.11,0.876,True,0.872,0.88,False,False,False,False
CC(OC12C3C4CC(C5C6C=CC5C=C6)(C41)C32)C(=O)c1ccccc1,B0_baseline,338.33,98.8,75.0,-4.0,5.82,346.8,4.17,-1.95,330.4,3.9,0.749,True,0.738,0.761,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2CN(C)c2ccc(N=Nc3ccccc3)c(-c3ccnc(N=Nc4ccc(O)cn4)c3)c2)cc1,B0_baseline,410.74,56.48,79.1,-5.57,3.57,363.2,4.41,1.02,646.8,10.8,0.711,True,0.657,0.764,True,False,False,False
CC1=C(C23C=CC(C2)C(c2cc(C#N)cs2)=C3)C2C=CC1C2,B0_baseline,305.79,70.41,75.0,-4.0,6.19,328.0,4.09,-0.93,303.4,5.1,0.732,True,0.661,0.803,False,False,False,False
COC(=O)C1=CC2C=CC1(C13C4CC5C4C1(OC(Cl)CC14C=CC(C=C1)C4)C53C(F)(F)F)C2,B0_baseline,293.6,78.5,75.0,-4.0,7.37,340.35,4.21,-1.82,476.9,5.33,0.798,True,0.764,0.831,False,False,False,False
N#CC1=CC2CC1C(c1cccs1)=C2C1C2C=C(C34C=CC(C=C3)C4)C1C(C#N)=C2S#N,B0_baseline,381.76,71.93,75.6,-4.0,7.04,346.37,4.04,-0.81,449.6,6.53,0.7,True,0.638,0.763,False,False,True,False
CC1=C(c2ccccc2N=Nc2cccc(C3C4C=CC3C(c3cccs3)=C4)c2)C2C=CC1C2,B0_baseline,368.02,49.99,74.7,-4.21,5.77,344.94,4.19,0.98,458.6,9.13,0.715,True,0.676,0.753,False,False,False,False
CCC1C2C3C1C1(N(C)Cc4cc(N=Nc5ccccc5)ccc4N(C)C)C2C31OSC,B0_baseline,403.79,57.1,74.5,-4.23,5.14,318.57,4.52,-1.24,448.6,5.92,0.76,True,0.712,0.809,False,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1(S#N)C2C3C4C2C4(C#N)C31,B0_baseline,360.24,83.14,75.1,-4.0,7.3,350.47,4.01,-2.53,322.4,3.01,0.807,True,0.772,0.842,False,True,False,False
COC(=O)C1=CC2C=C(O)C1O2,B0_baseline,303.08,78.64,75.0,-4.0,5.13,277.14,2.72,-3.51,168.1,0.31,0.685,True,0.625,0.744,False,False,True,False
O=C(c1ccccc1)c1ccc(C23C=CC(C2)N=C3)cc1,B0_baseline,355.96,68.25,73.2,-4.0,4.3,318.09,4.12,-1.83,273.3,3.57,0.666,True,0.673,0.659,True,False,False,False
N#CC12C3C(S#N)C4C3C1(C13C=CC(C=C1c1ccccc1)C3)C42,B0_baseline,338.15,73.97,75.0,-4.0,6.51,354.48,3.76,-1.69,328.4,4.24,0.783,True,0.754,0.812,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2C23C=CC(C2)C(C24C=CC(C2)C(S#N)=C4C#N)=C3C#N)cc1,B0_baseline,425.84,53.68,74.1,-4.24,6.18,353.86,4.21,-0.51,500.6,7.38,0.708,True,0.667,0.75,False,False,False,False
CCC(COC(=O)OC(=O)c1ccccc1O)CC(CC)c1ccccc1N=Nc1ccccc1,B0_baseline,388.7,50.16,74.2,-5.32,3.58,358.68,4.31,-0.12,474.6,7.71,0.628,True,0.691,0.565,True,False,True,False
CSOC12C3C4CC(C56C=C(C#N)C(C=C5c5cccc(O)c5C(=O)OC5=CC7C=CC5C7)C6)(C41)C32,B0_baseline,399.59,72.28,72.8,-4.0,7.21,348.74,4.07,-1.87,495.6,5.42,0.787,True,0.753,0.821,False,False,False,False
