SMILES,lambda_max,delta_h,pss_z,k_thermal,donor,acceptor,scaffold,system_type,source_id,calc_method
C1=CC2CC1C(c1ccccc1)=C2c1nccs1,341.0,76.5,75.0,0.0001,Phenyl,2-Thiazolyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1nccs1)=C2c1ccccc1,341.0,68.09,75.0,0.0001,Phenyl,2-Thiazolyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1nccs1)=C2c1ccccc1,341.0,71.5,75.0,0.0001,Phenyl,2-Thiazolyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2ccccc2)C2C=CC1C2,331.0,77.53,75.0,0.0001,Phenyl,Ethylamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2ccccc2)C2C=CC1C2(C)C,331.0,82.5,75.0,0.0001,Phenyl,Ethylamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2ccccc2)C2(C)C=C(C)C1C2,331.0,36.28,75.0,0.0001,Phenyl,Ethylamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C#N)C3C=CC2C3)cc1,352.0,65.39,75.0,0.0001,4-Methoxyphenyl,Cyano,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C#N)C3C=CC2C3(C)C)cc1,352.0,66.5,75.0,0.0001,4-Methoxyphenyl,Cyano,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C#N)C3CC2(C)C=C3C)cc1,352.0,58.62,75.0,0.0001,4-Methoxyphenyl,Cyano,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2ccc(OC)cc2)C2C=CC1C2,355.0,65.5,75.0,0.0001,4-Methoxyphenyl,Methyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2ccc(OC)cc2)C2C=CC1C2(C)C,355.0,68.5,75.0,0.0001,4-Methoxyphenyl,Methyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2ccc(OC)cc2)C2(C)C=C(C)C1C2,355.0,62.35,75.0,0.0001,4-Methoxyphenyl,Methyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(OC)cc2)C2C=CC1C2,355.0,68.6,75.0,0.0001,4-Methoxyphenyl,Ethyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(OC)cc2)C2C=CC1C2(C)C,355.0,69.43,75.0,0.0001,4-Methoxyphenyl,Ethyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(OC)cc2)C2(C)C=C(C)C1C2,355.0,57.1,75.0,0.0001,4-Methoxyphenyl,Ethyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(C)=O)C3C=CC2C3)cc1,357.0,32.96,75.0,0.0001,4-Methoxyphenyl,Acetyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(C)=O)C3C=CC2C3(C)C)cc1,357.0,69.37,75.0,0.0001,4-Methoxyphenyl,Acetyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(C)=O)C3CC2(C)C=C3C)cc1,357.0,67.5,75.0,0.0001,4-Methoxyphenyl,Acetyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(F)(F)F)C3C=CC2C3)cc1,342.0,134.05,75.0,0.0001,4-Methoxyphenyl,Trifluoromethyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(F)(F)F)C3C=CC2C3(C)C)cc1,342.0,66.89,75.0,0.0001,4-Methoxyphenyl,Trifluoromethyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(F)(F)F)C3CC2(C)C=C3C)cc1,342.0,127.08,75.0,0.0001,4-Methoxyphenyl,Trifluoromethyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(S(C)(=O)=O)C3C=CC2C3)cc1,347.0,62.5,75.0,0.0001,4-Methoxyphenyl,Methylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(S(C)(=O)=O)C3C=CC2C3(C)C)cc1,347.0,84.79,75.0,0.0001,4-Methoxyphenyl,Methylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(S(C)(=O)=O)C3CC2(C)C=C3C)cc1,347.0,67.5,75.0,0.0001,4-Methoxyphenyl,Methylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(N)=O)C3C=CC2C3)cc1,351.0,54.34,75.0,0.0001,4-Methoxyphenyl,Carboxamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(N)=O)C3C=CC2C3(C)C)cc1,351.0,72.5,75.0,0.0001,4-Methoxyphenyl,Carboxamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(N)=O)C3CC2(C)C=C3C)cc1,351.0,69.92,75.0,0.0001,4-Methoxyphenyl,Carboxamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1,382.0,68.62,75.0,0.0001,4-Methoxyphenyl,4-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1,382.0,68.62,75.0,0.0001,4-Methoxyphenyl,4-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccc(C#N)cc3)C3CC2(C)C=C3C)cc1,382.0,68.62,75.0,0.0001,4-Methoxyphenyl,4-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1,387.0,61.5,75.0,0.0001,4-Methoxyphenyl,4-Nitrophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1,387.0,68.47,75.0,0.0001,4-Methoxyphenyl,4-Nitrophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3CC2(C)C=C3C)cc1,387.0,68.47,75.0,0.0001,4-Methoxyphenyl,4-Nitrophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1,375.0,68.83,75.0,0.0001,4-Methoxyphenyl,4-Trifluoromethylphenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1,375.0,75.5,75.0,0.0001,4-Methoxyphenyl,4-Trifluoromethylphenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3CC2(C)C=C3C)cc1,375.0,68.83,75.0,0.0001,4-Methoxyphenyl,4-Trifluoromethylphenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3)cc1,372.0,80.5,75.0,0.0001,4-Methoxyphenyl,Benzoyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,372.0,68.92,75.0,0.0001,4-Methoxyphenyl,Benzoyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(=O)c3ccccc3)C3CC2(C)C=C3C)cc1,372.0,67.5,75.0,0.0001,4-Methoxyphenyl,Benzoyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccccn3)C3C=CC2C3)cc1,365.0,82.5,75.0,0.0001,4-Methoxyphenyl,2-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccccn3)C3C=CC2C3(C)C)cc1,365.0,69.5,75.0,0.0001,4-Methoxyphenyl,2-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccccn3)C3CC2(C)C=C3C)cc1,365.0,58.5,75.0,0.0001,4-Methoxyphenyl,2-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1,367.0,69.07,75.0,0.0001,4-Methoxyphenyl,4-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)cc1,367.0,60.5,75.0,0.0001,4-Methoxyphenyl,4-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)cc1,367.0,74.5,75.0,0.0001,4-Methoxyphenyl,4-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(=O)O)C3C=CC2C3)cc1,352.0,69.5,75.0,0.0001,4-Methoxyphenyl,Carboxylic acid,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(=O)O)C3C=CC2C3(C)C)cc1,352.0,63.5,75.0,0.0001,4-Methoxyphenyl,Carboxylic acid,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(=O)O)C3CC2(C)C=C3C)cc1,352.0,65.93,75.0,0.0001,4-Methoxyphenyl,Carboxylic acid,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2ccc(OC)cc2)C2C=CC1C2,357.0,72.62,75.0,0.0001,4-Methoxyphenyl,Ethylhexyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2ccc(OC)cc2)C2C=CC1C2(C)C,357.0,69.5,75.0,0.0001,4-Methoxyphenyl,Ethylhexyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2ccc(OC)cc2)C2(C)C=C(C)C1C2,357.0,72.5,75.0,0.0001,4-Methoxyphenyl,Ethylhexyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)cc1,379.0,68.71,75.0,0.0001,4-Methoxyphenyl,3-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)cc1,379.0,68.71,75.0,0.0001,4-Methoxyphenyl,3-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3cccc(C#N)c3)C3CC2(C)C=C3C)cc1,379.0,68.71,75.0,0.0001,4-Methoxyphenyl,3-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(=O)OC(C)C)C3C=CC2C3)cc1,355.0,65.14,75.0,0.0001,4-Methoxyphenyl,Isopropyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(=O)OC(C)C)C3C=CC2C3(C)C)cc1,355.0,69.43,75.0,0.0001,4-Methoxyphenyl,Isopropyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(C(=O)OC(C)C)C3CC2(C)C=C3C)cc1,355.0,55.34,75.0,0.0001,4-Methoxyphenyl,Isopropyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1,369.0,82.5,75.0,0.0001,4-Methoxyphenyl,Phenylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,369.0,66.5,75.0,0.0001,4-Methoxyphenyl,Phenylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1,369.0,59.5,75.0,0.0001,4-Methoxyphenyl,Phenylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1,363.0,65.5,75.0,0.0001,4-Methoxyphenyl,2-Thiazolyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1,363.0,69.19,75.0,0.0001,4-Methoxyphenyl,2-Thiazolyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COc1ccc(C2=C(c3nccs3)C3CC2(C)C=C3C)cc1,363.0,64.5,75.0,0.0001,4-Methoxyphenyl,2-Thiazolyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2ccc(OC)cc2)C2C=CC1C2,353.0,73.78,75.0,0.0001,4-Methoxyphenyl,Ethylamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2ccc(OC)cc2)C2C=CC1C2(C)C,353.0,69.49,75.0,0.0001,4-Methoxyphenyl,Ethylamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2ccc(OC)cc2)C2(C)C=C(C)C1C2,353.0,47.01,75.0,0.0001,4-Methoxyphenyl,Ethylamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(C#N)C3C=CC2C3)cc1,375.0,64.6,75.0,0.0001,4-Dimethylaminophenyl,Cyano,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(C#N)C3C=CC2C3(C)C)cc1,375.0,61.5,75.0,0.0001,4-Dimethylaminophenyl,Cyano,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C#N)=C2c1ccc(N(C)C)cc1,375.0,54.44,75.0,0.0001,4-Dimethylaminophenyl,Cyano,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2ccc(N(C)C)cc2)C2C=CC1C2,378.0,66.59,75.0,0.0001,4-Dimethylaminophenyl,Methyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2ccc(N(C)C)cc2)C2C=CC1C2(C)C,378.0,70.58,75.0,0.0001,4-Dimethylaminophenyl,Methyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2ccc(N(C)C)cc2)C2(C)C=C(C)C1C2,378.0,62.19,75.0,0.0001,4-Dimethylaminophenyl,Methyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(N(C)C)cc2)C2C=CC1C2,378.0,67.32,75.0,0.0001,4-Dimethylaminophenyl,Ethyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(N(C)C)cc2)C2C=CC1C2(C)C,378.0,73.5,75.0,0.0001,4-Dimethylaminophenyl,Ethyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(N(C)C)cc2)C2(C)C=C(C)C1C2,378.0,51.49,75.0,0.0001,4-Dimethylaminophenyl,Ethyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(=O)C1=C(c2ccc(N(C)C)cc2)C2C=CC1C2,380.0,73.5,75.0,0.0001,4-Dimethylaminophenyl,Acetyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(=O)C1=C(c2ccc(N(C)C)cc2)C2C=CC1C2(C)C,380.0,71.5,75.0,0.0001,4-Dimethylaminophenyl,Acetyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(=O)C1=C(c2ccc(N(C)C)cc2)C2(C)C=C(C)C1C2,380.0,65.5,75.0,0.0001,4-Dimethylaminophenyl,Acetyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(C(F)(F)F)C3C=CC2C3)cc1,365.0,133.6,75.0,0.0001,4-Dimethylaminophenyl,Trifluoromethyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(C(F)(F)F)C3C=CC2C3(C)C)cc1,365.0,68.62,75.0,0.0001,4-Dimethylaminophenyl,Trifluoromethyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(F)(F)F)=C2c1ccc(N(C)C)cc1,365.0,127.2,75.0,0.0001,4-Dimethylaminophenyl,Trifluoromethyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(S(C)(=O)=O)C3C=CC2C3)cc1,370.0,59.5,75.0,0.0001,4-Dimethylaminophenyl,Methylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(S(C)(=O)=O)C3C=CC2C3(C)C)cc1,370.0,59.5,75.0,0.0001,4-Dimethylaminophenyl,Methylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(S(C)(=O)=O)=C2c1ccc(N(C)C)cc1,370.0,71.5,75.0,0.0001,4-Dimethylaminophenyl,Methylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(C(N)=O)C3C=CC2C3)cc1,374.0,73.89,75.0,0.0001,4-Dimethylaminophenyl,Carboxamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(C(N)=O)C3C=CC2C3(C)C)cc1,374.0,70.7,75.0,0.0001,4-Dimethylaminophenyl,Carboxamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(N)=O)=C2c1ccc(N(C)C)cc1,374.0,69.5,75.0,0.0001,4-Dimethylaminophenyl,Carboxamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1,405.0,69.5,75.0,0.0001,4-Dimethylaminophenyl,4-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1,405.0,69.77,75.0,0.0001,4-Dimethylaminophenyl,4-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1ccc(N(C)C)cc1,405.0,69.77,75.0,0.0001,4-Dimethylaminophenyl,4-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1,410.0,69.62,75.0,0.0001,4-Dimethylaminophenyl,4-Nitrophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1,410.0,69.62,75.0,0.0001,4-Dimethylaminophenyl,4-Nitrophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(N(C)C)cc1,410.0,69.62,75.0,0.0001,4-Dimethylaminophenyl,4-Nitrophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1,398.0,69.98,75.0,0.0001,4-Dimethylaminophenyl,4-Trifluoromethylphenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1,398.0,69.98,75.0,0.0001,4-Dimethylaminophenyl,4-Trifluoromethylphenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(N(C)C)cc1,398.0,58.5,75.0,0.0001,4-Dimethylaminophenyl,4-Trifluoromethylphenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3)cc1,395.0,41.56,75.0,0.0001,4-Dimethylaminophenyl,Benzoyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,395.0,70.07,75.0,0.0001,4-Dimethylaminophenyl,Benzoyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(=O)c1ccccc1)=C2c1ccc(N(C)C)cc1,395.0,39.27,75.0,0.0001,4-Dimethylaminophenyl,Benzoyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(c3ccccn3)C3C=CC2C3)cc1,388.0,62.5,75.0,0.0001,4-Dimethylaminophenyl,2-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CN(C)c1ccc(C2=C(c3ccccn3)C3C=CC2C3(C)C)cc1,388.0,70.28,75.0,0.0001,4-Dimethylaminophenyl,2-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
