SMILES,lambda_max,log_eps,quantum_yield,system_type,source_id,calc_method,compound_name,canonical_smiles
O=S(=O)([O-])c1ccc2c([O-])cc(S(=O)(=O)[O-])cc2c1,350.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2132,O=S(=O)([O-])c1ccc2c([O-])cc(S(=O)(=O)[O-])cc2c1
CC(C)(C)c1cccc2c(O)cccc12,296.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2133,CC(C)(C)c1cccc2c(O)cccc12
CC(C)(C)c1cccc2c([O-])cccc12,333.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2134,CC(C)(C)c1cccc2c([O-])cccc12
O=S(=O)([O-])c1cccc2c(O)cccc12,304.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2135,O=S(=O)([O-])c1cccc2c(O)cccc12
O=S(=O)([O-])c1cccc2c([O-])cccc12,346.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2136,O=S(=O)([O-])c1cccc2c([O-])cccc12
Nc1cccc2cccc(N)c12,349.0,,0.1,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_3559,Nc1cccc2cccc(N)c12
Cc1cccc2ccccc12,293.9447384,,0.4,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4474,Cc1cccc2ccccc12
Cc1ccc2ccccc2c1,303.7667072,,0.52,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4475,Cc1ccc2ccccc2c1
Cc1cc2ccccc2cc1C,304.136253,,0.56,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4476,Cc1cc2ccccc2cc1C
Cc1ccc2cc(C)ccc2c1,309.8853424,,0.59,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4477,Cc1ccc2cc(C)ccc2c1
Oc1cccc2ccccc12,303.4901366,,0.32,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4478,Oc1cccc2ccccc12
Nc1cccc2ccccc12,311.7206983,,0.6,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4480,Nc1cccc2ccccc12
C#Cc1cccc2ccccc12,310.0,,0.17,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_7476,C#Cc1cccc2ccccc12
NC(=O)Cc1cccc2ccccc12,280.0,3.815577748,0.066,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10169,NC(=O)Cc1cccc2ccccc12
O=S(=O)([O-])c1ccc(O)c2ccccc12,319.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11132,O=S(=O)([O-])c1ccc(O)c2ccccc12
O=C(O)CCNc1cccc2ccccc12,330.0,,0.54,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11359,O=C(O)CCNc1cccc2ccccc12
COC(=O)C(C)NC(=O)CCNc1cccc2ccccc12,331.0,,0.66,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11360,COC(=O)C(C)NC(=O)CCNc1cccc2ccccc12
COC(=O)C(NC(=O)CCNc1cccc2ccccc12)C(C)C,330.0,,0.55,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11361,COC(=O)C(NC(=O)CCNc1cccc2ccccc12)C(C)C
COC(=O)CNC(=O)CCNc1cccc2ccccc12,330.0,,0.55,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11362,COC(=O)CNC(=O)CCNc1cccc2ccccc12
COC(=O)CCC(NC(=O)CCNc1cccc2ccccc12)C(=O)OC,330.0,,0.57,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11364,COC(=O)CCC(NC(=O)CCNc1cccc2ccccc12)C(=O)OC
COC(=O)C(CCCCNC(=O)CCNc1cccc2ccccc12)NC(C)=O,330.0,,0.54,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11365,COC(=O)C(CCCCNC(=O)CCNc1cccc2ccccc12)NC(C)=O
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,331.2,,0.41,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_14883,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1
Nc1ccc2ccc3cccc4ccc1c2c34,361.0,,0.61,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_530,Nc1ccc2ccc3cccc4ccc1c2c34
Nc1cc2ccc3cccc4ccc(c1)c2c34,338.0,,0.19,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_533,Nc1cc2ccc3cccc4ccc(c1)c2c34
CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34,341.0,,0.27,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_536,CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34
CC(=O)Nc1cc2ccc3cccc4ccc(c1)c2c34,336.0,,0.1,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_539,CC(=O)Nc1cc2ccc3cccc4ccc(c1)c2c34
c1cc2ccc3cccc4ccc(c1)c2c34,334.0,4.67,0.53,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_909,c1cc2ccc3cccc4ccc(c1)c2c34
NCc1ccc2ccc3cccc4ccc1c2c34,342.0,3.48,0.38,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_912,NCc1ccc2ccc3cccc4ccc1c2c34
O=Cc1ccc2ccc3cccc4ccc1c2c34,387.0,,0.002,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_1142,O=Cc1ccc2ccc3cccc4ccc1c2c34
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,384.0,,0.002,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_1150,CC(=O)c1ccc2ccc3cccc4ccc1c2c34
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,381.0,,0.56,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_1158,O=C(O)c1ccc2ccc3cccc4ccc1c2c34
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,379.0,,0.63,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_1166,COC(=O)c1ccc2ccc3cccc4ccc1c2c34
CCCCc1ccc2ccc3cccc4ccc1c2c34,338.0,4.66,0.35,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2051,CCCCc1ccc2ccc3cccc4ccc1c2c34
CCCCc1ccc2ccc3c(CCCC)ccc4ccc1c2c43,344.0,4.65,0.47,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2054,CCCCc1ccc2ccc3c(CCCC)ccc4ccc1c2c43
CCCCc1ccc2ccc3c(CCCC)cc(CCCC)c4ccc1c2c34,352.0,4.65,0.49,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2057,CCCCc1ccc2ccc3c(CCCC)cc(CCCC)c4ccc1c2c34
CCCCc1cc(CCCC)c2ccc3c(CCCC)cc(CCCC)c4ccc1c2c43,359.0,4.69,0.55,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2060,CCCCc1cc(CCCC)c2ccc3c(CCCC)cc(CCCC)c4ccc1c2c43
Cc1ccc2ccc3cccc4ccc1c2c34,338.0,4.66,0.34,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2063,Cc1ccc2ccc3cccc4ccc1c2c34
CC(C)c1ccc2ccc3cccc4ccc1c2c34,338.0,4.65,0.21,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2066,CC(C)c1ccc2ccc3cccc4ccc1c2c34
CC(C)(C)c1ccc2ccc3cccc4ccc1c2c34,338.0,4.66,0.269,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2069,CC(C)(C)c1ccc2ccc3cccc4ccc1c2c34
C[Si](C)(C)c1ccc2ccc3cccc4ccc1c2c34,340.0,4.66,0.23,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2072,C[Si](C)(C)c1ccc2ccc3cccc4ccc1c2c34
Cc1ccc2ccc3c(C)ccc4ccc1c2c43,344.0,4.64,0.52,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2075,Cc1ccc2ccc3c(C)ccc4ccc1c2c43
CC(C)c1ccc2ccc3c(C(C)C)ccc4ccc1c2c43,345.0,4.65,0.45,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2078,CC(C)c1ccc2ccc3c(C(C)C)ccc4ccc1c2c43
CC(C)(C)c1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,346.0,4.7,0.43,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2081,CC(C)(C)c1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43
C[Si](C)(C)c1ccc2ccc3c([Si](C)(C)C)ccc4ccc1c2c43,350.0,4.72,0.42,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2084,C[Si](C)(C)c1ccc2ccc3c([Si](C)(C)C)ccc4ccc1c2c43
Oc1ccc2ccc3cccc4ccc1c2c34,384.4675125,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2786,Oc1ccc2ccc3cccc4ccc1c2c34
O=S(=O)([O-])c1cc(O)c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c34,398.089172,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2799,O=S(=O)([O-])c1cc(O)c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c34
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,398.3111607,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2808,COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43
CC(C)(C)NC(=O)c1ccc2ccc3cccc4ccc1c2c34,377.0,,0.3,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_5200,CC(C)(C)NC(=O)c1ccc2ccc3cccc4ccc1c2c34
CC(C)(C)NC(=O)c1cc2ccc3cccc4ccc(c1C(=O)NC(C)(C)C)c2c34,385.0,,0.39,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_5206,CC(C)(C)NC(=O)c1cc2ccc3cccc4ccc(c1C(=O)NC(C)(C)C)c2c34
CC(C)(C)NC(=O)c1c([Si](C)(C)C)cc2ccc3cccc4ccc1c2c34,382.0,,0.151,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_5412,CC(C)(C)NC(=O)c1c([Si](C)(C)C)cc2ccc3cccc4ccc1c2c34
CC[Si](C)(C)c1cc2ccc3cccc4ccc(c1C(=O)NC(C)(C)C)c2c34,381.0,,0.156,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_5413,CC[Si](C)(C)c1cc2ccc3cccc4ccc(c1C(=O)NC(C)(C)C)c2c34
CC[Si](CC)(CC)c1cc2ccc3cccc4ccc(c1C(=O)NC(C)(C)C)c2c34,381.0,,0.162,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_5414,CC[Si](CC)(CC)c1cc2ccc3cccc4ccc(c1C(=O)NC(C)(C)C)c2c34
CCC[Si](CCC)(CCC)c1cc2ccc3cccc4ccc(c1C(=O)NC(C)(C)C)c2c34,382.0,,0.161,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_5415,CCC[Si](CCC)(CCC)c1cc2ccc3cccc4ccc(c1C(=O)NC(C)(C)C)c2c34
C#Cc1ccc2ccc3cccc4ccc1c2c34,357.0,,0.16,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_7480,C#Cc1ccc2ccc3cccc4ccc1c2c34
O=C(O)CCCc1cc2ccc3cccc4ccc(c1)c2c34,374.0,2.77815125,0.52,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8374,O=C(O)CCCc1cc2ccc3cccc4ccc(c1)c2c34
O=C(O)CCCOc1cc2ccc3cccc4ccc(c1)c2c34,382.0,3.698970004,0.77,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8376,O=C(O)CCCOc1cc2ccc3cccc4ccc(c1)c2c34
BrCCCCCCCCCCCCOc1cc2ccc3cccc4ccc(c1)c2c34,384.0,3.579783597,0.59,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8377,BrCCCCCCCCCCCCOc1cc2ccc3cccc4ccc(c1)c2c34
Oc1cc2ccc3cc(O)cc4ccc(c1)c2c34,381.0,3.84509804,0.93,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8383,Oc1cc2ccc3cc(O)cc4ccc(c1)c2c34
O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,375.0,3.230448921,0.68,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8390,O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34
COC(=O)/C=C/c1ccc2ccc3cccc4ccc1c2c34,368.5,,0.46,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_12873,COC(=O)/C=C/c1ccc2ccc3cccc4ccc1c2c34
N#C/C=C/c1ccc2ccc3cccc4ccc1c2c34,368.5,,0.53,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_12883,N#C/C=C/c1ccc2ccc3cccc4ccc1c2c34
N#Cc1cc2ccc3cccc4ccc(c1)c2c34,388.0,3.301029996,0.78,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_19676,N#Cc1cc2ccc3cccc4ccc(c1)c2c34
CC(C)[Si](C#Cc1cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc(C#C[Si](C(C)C)(C(C)C)C(C)C)cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c(c1)c2c34)(C(C)C)C(C)C,389.0,4.547774705,0.1,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_20064,CC(C)[Si](C#Cc1cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc(C#C[Si](C(C)C)(C(C)C)C(C)C)cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c(c1)c2c34)(C(C)C)C(C)C
CC(C)(C)C#Cc1cc2c(C#CC(C)(C)C)c(C#CC(C)(C)C)c3cc(C#CC(C)(C)C)cc4c(C#CC(C)(C)C)c(C#CC(C)(C)C)c(c1)c2c34,383.0,4.501059262,0.12,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_20067,CC(C)(C)C#Cc1cc2c(C#CC(C)(C)C)c(C#CC(C)(C)C)c3cc(C#CC(C)(C)C)cc4c(C#CC(C)(C)C)c(C#CC(C)(C)C)c(c1)c2c34
CC/C=C/C=C/C=C/C=C/CCCCCCCC(=O)O,313.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_329,CC/C=C/C=C/C=C/C=C/CCCCCCCC(=O)O
CC/C=C\C=C\C=C\C=C/CCCCCCCC(=O)O,318.6,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_338,CC\C=C/C=C/C=C/C=C\CCCCCCCC(=O)O
C,127.7,3.766338475,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16864,C
CC,131.86,3.942057684,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16865,CC
CCC,139.5,4.050766311,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16866,CCC
CCCC,141.0,4.188084374,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16867,CCCC
CCCCC,141.5,4.238798563,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16868,CCCCC
CCCCCC,142.5,4.29136885,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16869,CCCCCC
CCCCCCC,143.0,4.321184027,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16870,CCCCCCC
CCCCCCCC,141.5,4.390051496,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16871,CCCCCCCC
ClCl,326.6568483,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16872,ClCl
ClBr,377.3722628,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16874,ClBr
I[I-]I,351.7697027,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16973,I[I-]I
CCCCC(CC)CO[N+](=O)[O-],198.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16982,CCCCC(CC)CO[N+](=O)[O-]
C=C,162.0,4.176091259,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16992,C=C
CC(C)=C(C)C,196.0,4.06069784,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16993,CC(C)=C(C)C
C#C,173.0,3.77815125,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16994,C#C
CC#CCCCCC,178.0,4.0,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16995,CC#CCCCCC
CCl,173.0,2.301029996,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16996,CCl
CCCBr,208.0,2.477121255,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16997,CCCBr
CI,259.0,2.602059991,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16998,CI
CO,177.0,2.301029996,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16999,CO
COC,184.0,3.397940009,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17000,COC
CCNCC,193.0,3.397940009,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17001,CCNCC
CCCN(CCC)CCC,199.0,3.602059991,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17002,CCCN(CCC)CCC
N=C(N)N,265.0,1.176091259,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17003,N=C(N)N
CC(C)=NO,193.0,3.301029996,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17004,CC(C)=NO
CC(C)=N[O-],265.0,2.301029996,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17005,CC(C)=N[O-]
C/N=N/C,340.0,1.204119983,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17006,C/N=N/C
CC(C)(C)[N+](=O)[O-],276.0,1.431363764,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17007,CC(C)(C)[N+](=O)[O-]
CCN=C=S,250.0,3.079181246,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17008,CCN=C=S
CS,235.0,2.255272505,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17009,CS
CCSCC,225.0,3.255272505,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17010,CCSCC
CCSSCC,250.0,2.579783597,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17011,CCSSCC
CC(C)=O,279.0,1.176091259,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17013,CC(C)=O
CC(=O)O,200.0,1.698970004,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17014,CC(=O)O
CC(=O)[O-],210.0,2.176091259,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17015,CC(=O)[O-]
CCOC(C)=O,210.0,1.698970004,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17016,CCOC(C)=O
CC(N)=O,220.0,1.799340549,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17017,CC(N)=O
CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,322.0,4.094610863,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11455,CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC
CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,321.0,4.071882007,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11456,CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC
CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2ccc(OC)cc2)c1C(=O)OCC,321.0,4.168291189,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11457,CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2ccc(OC)cc2)c1C(=O)OCC
CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,321.0,4.181929296,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11458,CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC
CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2ccc(Br)cc2)c1C(=O)OCC,322.0,4.219348717,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11459,CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2ccc(Br)cc2)c1C(=O)OCC
CCOC(=O)c1c(-c2c(Cl)c3cc(C)ccc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,332.0,4.279872182,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11460,CCOC(=O)c1c(-c2c(Cl)c3cc(C)ccc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC
CCOC(=O)c1c(-c2c(Cl)c3cc(C)ccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,331.0,4.305222352,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11461,CCOC(=O)c1c(-c2c(Cl)c3cc(C)ccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC
CCOC(=O)c1c(-c2c(Cl)c3cc(C)ccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,331.0,4.466734199,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11462,CCOC(=O)c1c(-c2c(Cl)c3cc(C)ccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC
CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,323.0,4.198327118,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11463,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC
COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccccc2)c1C(=O)OC,322.0,4.347095726,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11464,COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccccc2)c1C(=O)OC
CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,321.0,4.197556213,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11465,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC
COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OC,324.0,4.366366916,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11466,COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OC
CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccc(C)c(C)c2)c1C(=O)OCC,322.0,4.214075209,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11467,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccc(C)c(C)c2)c1C(=O)OCC
CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccc(OC)cc2)c1C(=O)OCC,323.0,4.257678575,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11468,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccc(OC)cc2)c1C(=O)OCC
CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,325.0,4.179896333,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11469,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC
COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OC,273.0,4.315781481,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11470,COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OC
